"Data Source","World Development Indicators",

"Last Updated Date","2022-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Upper middle income","UMC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.3966016512583","62.2563123402932","62.2266660522817","61.9102267230487","61.872650467657","61.8261174689956","61.5644440689162","61.4602866731187","61.2478485510479","61.3654316538508","61.2039835814291","60.8433311606035","60.6321365039834","60.3039997068367","60.0225156602525","59.7759217152709","59.3930465503244","59.0189343591982","58.5655574696546","58.209053102626","57.6017787804459","57.7360310128756","57.7195272909848","57.5640307268239","57.4747061853774","57.5606492101161","57.518357852634","57.4384869196195","57.3901110076624","57.3999259882355","55.2651882511895","55.6752115488863",
"Uruguay","URY","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0730018615723","43.5359992980957","44.5460014343262","43.5069999694824","45.0800018310547","46.3380012512207","47.1360015869141","48.2239990234375","49.306999206543","48.4780006408691","49.0279998779297","51.2709999084473","49.6459999084473","49.3549995422363","49.1389999389648","49.9150009155273","51.6780014038086","53.5260009765625","54.4869995117188","55.2039985656738","54.9459991455078","56.8889999389648","56.5299987792969","55.3779983520508","56.9389991760254","56.3349990844727","56.3800010681152","56.0950012207031","55.9879989624023","55.9160003662109","54.101001739502","54.7779998779297",
"United States","USA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.5390014648438","56.4280014038086","56.9420013427734","57.0579986572266","57.9459991455078","58.1419982910156","58.443000793457","58.9830017089844","58.9370002746582","59.1119995117188","59.0250015258789","58.8699989318848","58.7060012817383","58.5839996337891","58.242000579834","58.326000213623","58.4280014038086","58.3660011291504","58.5250015258789","58.2490005493164","57.6910018920898","57.1800003051758","56.7760009765625","56.314998626709","56.0929985046387","55.814998626709","55.9379997253418","56.1839981079102","56.2369995117188","56.5960006713867","55.3899993896484","55.2270011901855",
"Uzbekistan","UZB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.7490005493164","54.0530014038086","55.8139991760254","56.398998260498","57.359001159668","57.7169990539551","57.7470016479492","57.3139991760254","56.9650001525879","56.5499992370605","56.2389984130859","55.8720016479492","55.5289993286133","55.1510009765625","54.4000015258789","53.7239990234375","53.015998840332","52.1419982910156","51.3639984130859","50.7190017700195","50.2540016174316","49.7719993591309","49.2280006408691","48.6949996948242","48.2280006408691","47.7639999389648","47.4199981689453","47.2050018310547","46.9280014038086","46.6609992980957","44.8380012512207","44.8979988098145",
"St. Vincent and the Grenadines","VCT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.9609985351563","44.2859992980957","45.048999786377","45.6240005493164","45.7200012207031","46.6150016784668","46.9659996032715","47.5260009765625","48.1300010681152","48.5820007324219","48.8969993591309","49.2809982299805","50.048999786377","50.9210014343262","51.4879989624023","51.9259986877441","52.7299995422363","53.1269989013672","53.3569984436035","53.2369995117188","52.9860000610352","52.9930000305176","53.1809997558594","53.4109992980957","53.5639991760254","53.6870002746582","53.9249992370605","54.0839996337891","54.3349990844727","54.3919982910156","52.5880012512207","52.9129981994629",
"Venezuela, RB","VEN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1430015563965","48.3209991455078","48.9930000305176","48.7910003662109","48.1759986877441","48.568000793457","48.326000213623","49.1059989929199","48.9469985961914","47.7680015563965","48.1720008850098","48.5299987792969","46.8839988708496","45.4449996948242","47.9780006408691","49.4049987792969","49.9669990539551","49.6790008544922","49.6860008239746","49.9609985351563","49.560001373291","49.609001159668","49.4560012817383","51.0789985656738","49.9990005493164","48.923999786377","47.8650016784668","45.4780006408691","42.431999206543","36.1669998168945","34.4280014038086","34.3479995727539",
"British Virgin Islands","VGB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.3959999084473","59.0989990234375","59.5610008239746","63.1769981384277","59.1100006103516","55.5979995727539","53.1300010681152","53.4440002441406","53.5219993591309","52.7709999084473","54.0050010681152","55.851001739502","54.7999992370605","53.4150009155273","55.1920013427734","56.3629989624023","57.132999420166","58.1040000915527","57.9939994812012","57.5040016174316","55.6310005187988","55.2760009765625","52.8030014038086","48.9640007019043","47.7770004272461","49.2430000305176","48.5029983520508","48.5519981384277","44.7360000610352","41.984001159668","41.3839988708496","40.6969985961914",
"Vietnam","VNM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.3109970092773","74.1179962158203","73.7969970703125","73.5080032348633","73.1849975585938","72.8359985351563","72.5","70.7070007324219","70.2020034790039","70.3379974365234","68.7470016479492","69.4960021972656","68.9899978637695","68.4410018920898","67.5599975585938","68.5469970703125","69.5179977416992","70.4729995727539","70.9589996337891","71.4459991455078","71.5230026245117","71.5199966430664","71.7119979858398","72.6009979248047","72.6360015869141","72.4329986572266","71.9000015258789","71.4100036621094","70.4150009155273","70.3320007324219","69.6640014648438","69.6370010375977",
"Vanuatu","VUT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.7669982910156","60.7540016174316","60.7719993591309","60.8769989013672","60.5929985046387","60.6619987487793","60.6510009765625","60.5139999389648","60.4029998779297","60.476001739502","60.310001373291","60.5820007324219","60.9560012817383","60.8810005187988","60.8219985961914","60.7019996643066","60.4500007629395","60.351001739502","60.2060012817383","60.1980018615723","60.2610015869141","60.3250007629395","60.3650016784668","60.3969993591309","60.4160003662109","60.5309982299805","60.4939994812012","60.4119987487793","60.3969993591309","60.3740005493164","59.5530014038086","59.7210006713867",
"World","WLD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2189161443323","51.2305999777703","51.2554089566737","51.0758183614179","51.1764497718015","51.0804390295996","50.9984385212102","50.9650101773351","50.9093517410785","50.9815581860772","50.9203462203494","50.7497244236075","50.5851846764571","50.5108061307919","50.4359553577516","50.4314299656221","50.116996818429","49.9078856809565","49.524724045117","49.201759730262","48.7650068468785","48.5163348328444","48.2253260197818","48.0231934706596","47.9057097682325","47.865735028703","47.7934749307435","47.7363688407466","47.6424176527641","47.7622367587826","45.9234877955599","46.2865256061517",
"Samoa","WSM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.5750007629395","32.6879997253418","32.7280006408691","32.6119995117188","32.734001159668","32.523998260498","32.2919998168945","32.2729988098145","32.2019996643066","32.1339988708496","31.9349994659424","31.7700004577637","31.6849994659424","31.6030006408691","31.5230007171631","31.4570007324219","31.4360008239746","31.3330001831055","31.3360004425049","31.4529991149902","31.4580001831055","31.3899993896484","31.4899997711182","31.507999420166","31.5149993896484","31.431999206543","31.2840003967285","31.2719993591309","31.3229999542236","31.2679996490479","30.7749996185303","30.7000007629395",
"Kosovo","XKX","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1299991607666","17.0960006713867","17.0809993743896","16.9990005493164","17.0170001983643","17.8439998626709","18.7679996490479","19.742000579834","20.7569999694824","21.8050003051758","20.4939994812012","19.2250003814697","18.0009994506836","16.8250007629395","15.6999998092651","14.6260004043579","13.6029996871948","12.6330003738403","11.71399974823","10.8470001220703","10.0319995880127","8.9040002822876","7.88199996948242","6.95800018310547","6.12900018692017","6.09499979019165","6.08900022506714","6.09499979019165","6.11499977111816","6.13800001144409","6.08099985122681","5.99499988555908",
"South Africa","ZAF","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.1660003662109","44.3250007629395","44.5009994506836","44.693000793457","44.9059982299805","45.1380004882813","45.3489990234375","45.5690002441406","45.8040008544922","46.056999206543","46.3269996643066","46.5429992675781","46.7750015258789","47.0139999389648","47.2389984130859","47.4360008239746","47.5810012817383","47.6940002441406","47.7779998779297","46.1199989318848","44.5139999389648","44.9169998168945","45.1139984130859","46.076000213623","46.3040008544922","47.5639991760254","47.5789985656738","48.4640007019043","48.3699989318848","48.4529991149902","44.0439987182617","46.2120018005371",
"Zambia","ZMB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.5070037841797","73.5100021362305","73.5309982299805","73.5630035400391","73.5989990234375","73.6350021362305","73.6480026245117","73.6669998168945","73.6890029907227","73.713996887207","73.7419967651367","73.7099990844727","73.6829986572266","73.6600036621094","73.6419982910156","73.6279983520508","73.0410003662109","72.4459991455078","71.8420028686523","71.2289962768555","70.6080017089844","69.9769973754883","69.3379974365234","69.3789978027344","69.4329986572266","69.5039978027344","69.5820007324219","69.6809997558594","69.7929992675781","69.9069976806641","69.2409973144531","69.2300033569336",
"Zimbabwe","ZWE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6360015869141","76.677001953125","76.7470016479492","76.8369979858398","76.931999206543","77.0250015258789","77.0920028686523","77.1500015258789","77.2060012817383","77.2740020751953","77.3570022583008","77.4150009155273","77.4810028076172","77.5479965209961","77.6029968261719","77.6100006103516","77.5979995727539","77.5820007324219","77.5640029907227","77.5449981689453","77.5270004272461","77.5090026855469","78.4759979248047","79.411003112793","80.3140029907227","80.2990036010742","80.2799987792969","80.2850036621094","80.3089981079102","80.338996887207","78.9800033569336","79.3079986572266",
